,commune,answer,count,total,value
5379,Moins de 2000 habitants,résistant,1,9396,0.000106428267348
5380,Moins de 2000 habitants,résponsable,1,9396,0.000106428267348
5381,Moins de 2000 habitants,résponsable ...,1,9396,0.000106428267348
5382,Moins de 2000 habitants,révisionniste,1,9396,0.000106428267348
5383,Moins de 2000 habitants,révocable,4,9396,0.000425713069391
5384,Moins de 2000 habitants,révolution,2,9396,0.000212856534696
5385,Moins de 2000 habitants,révolutionnair,1,9396,0.000106428267348
5386,Moins de 2000 habitants,révolutionnaire,15,9396,0.00159642401022
5387,Moins de 2000 habitants,révoquable,1,9396,0.000106428267348
5388,Moins de 2000 habitants,sagace,1,9396,0.000106428267348
5389,Moins de 2000 habitants,sagesse,14,9396,0.00148999574287
5390,Moins de 2000 habitants,sagessse,1,9396,0.000106428267348
5391,Moins de 2000 habitants,saint,1,9396,0.000106428267348
5392,Moins de 2000 habitants,salaire,1,9396,0.000106428267348
5393,Moins de 2000 habitants,salaires,2,9396,0.000212856534696
5394,Moins de 2000 habitants,salarie,1,9396,0.000106428267348
5395,Moins de 2000 habitants,salarié,1,9396,0.000106428267348
5396,Moins de 2000 habitants,sancasie,1,9396,0.000106428267348
5397,Moins de 2000 habitants,sanders,1,9396,0.000106428267348
5398,Moins de 2000 habitants,sans ambiguité,1,9396,0.000106428267348
5399,Moins de 2000 habitants,sans idéologie,1,9396,0.000106428267348
5400,Moins de 2000 habitants,sans lobbing,1,9396,0.000106428267348
5401,Moins de 2000 habitants,sans oppinion,1,9396,0.000106428267348
5402,Moins de 2000 habitants,sans parti,1,9396,0.000106428267348
5403,Moins de 2000 habitants,sans pouvoir,1,9396,0.000106428267348
5404,Moins de 2000 habitants,sans promesses,1,9396,0.000106428267348
5405,Moins de 2000 habitants,sans président,1,9396,0.000106428267348
5406,Moins de 2000 habitants,sarcosie,1,9396,0.000106428267348
5407,Moins de 2000 habitants,sarko,1,9396,0.000106428267348
5408,Moins de 2000 habitants,"sarko,",1,9396,0.000106428267348
5409,Moins de 2000 habitants,sarkomarinlemai,1,9396,0.000106428267348
5410,Moins de 2000 habitants,sarkosi,1,9396,0.000106428267348
5411,Moins de 2000 habitants,sarkosy,4,9396,0.000425713069391
5412,Moins de 2000 habitants,sarkozi,1,9396,0.000106428267348
5413,Moins de 2000 habitants,sarkozy,10,9396,0.00106428267348
5414,Moins de 2000 habitants,sauver nous,1,9396,0.000106428267348
5415,Moins de 2000 habitants,savant,1,9396,0.000106428267348
5416,Moins de 2000 habitants,scincere,1,9396,0.000106428267348
5417,Moins de 2000 habitants,securite,1,9396,0.000106428267348
5418,Moins de 2000 habitants,securité,1,9396,0.000106428267348
5419,Moins de 2000 habitants,segolene,1,9396,0.000106428267348
5420,Moins de 2000 habitants,sensible,2,9396,0.000212856534696
5421,Moins de 2000 habitants,sensé,6,9396,0.000638569604087
5422,Moins de 2000 habitants,serein,2,9396,0.000212856534696
5423,Moins de 2000 habitants,serieuse,1,9396,0.000106428267348
5424,Moins de 2000 habitants,serieux,6,9396,0.000638569604087
5425,Moins de 2000 habitants,"serieux ,",1,9396,0.000106428267348
5426,Moins de 2000 habitants,serviable,2,9396,0.000212856534696
5427,Moins de 2000 habitants,servir,4,9396,0.000425713069391
5428,Moins de 2000 habitants,serviteur,13,9396,0.00138356747552
5429,Moins de 2000 habitants,sicérité,1,9396,0.000106428267348
5430,Moins de 2000 habitants,simple,13,9396,0.00138356747552
5431,Moins de 2000 habitants,simplicité,1,9396,0.000106428267348
5432,Moins de 2000 habitants,sincere,44,9396,0.0046828437633
5433,Moins de 2000 habitants,sincerite,4,9396,0.000425713069391
5434,Moins de 2000 habitants,sincerre,1,9396,0.000106428267348
5435,Moins de 2000 habitants,sincete,1,9396,0.000106428267348
5436,Moins de 2000 habitants,sincère,148,9396,0.0157513835675
5437,Moins de 2000 habitants,sincère honnête,1,9396,0.000106428267348
5438,Moins de 2000 habitants,sincère!,1,9396,0.000106428267348
5439,Moins de 2000 habitants,"sincère, proche",1,9396,0.000106428267348
5440,Moins de 2000 habitants,sincères,1,9396,0.000106428267348
5441,Moins de 2000 habitants,sincèrité,1,9396,0.000106428267348
5442,Moins de 2000 habitants,sincére,4,9396,0.000425713069391
5443,Moins de 2000 habitants,sincérité,29,9396,0.00308641975309
5444,Moins de 2000 habitants,sincéritée,1,9396,0.000106428267348
5445,Moins de 2000 habitants,sinsérité,1,9396,0.000106428267348
5446,Moins de 2000 habitants,sinçère,1,9396,0.000106428267348
5447,Moins de 2000 habitants,smicard,5,9396,0.000532141336739
5448,Moins de 2000 habitants,sobre,2,9396,0.000212856534696
5449,Moins de 2000 habitants,sociable,1,9396,0.000106428267348
5450,Moins de 2000 habitants,social,23,9396,0.002447850149
5451,Moins de 2000 habitants,social(e),1,9396,0.000106428267348
5452,Moins de 2000 habitants,sociale,1,9396,0.000106428267348
5453,Moins de 2000 habitants,socialiste,4,9396,0.000425713069391
5454,Moins de 2000 habitants,sociocrate,1,9396,0.000106428267348
5455,Moins de 2000 habitants,sociocratie,1,9396,0.000106428267348
5456,Moins de 2000 habitants,sociologue,1,9396,0.000106428267348
5457,Moins de 2000 habitants,société civile,3,9396,0.000319284802043
5458,Moins de 2000 habitants,soigneux,1,9396,0.000106428267348
5459,Moins de 2000 habitants,solidaire,12,9396,0.00127713920817
5460,Moins de 2000 habitants,solidarité,2,9396,0.000212856534696
5461,Moins de 2000 habitants,solide,3,9396,0.000319284802043
5462,Moins de 2000 habitants,solution,2,9396,0.000212856534696
5463,Moins de 2000 habitants,solutions,1,9396,0.000106428267348
5464,Moins de 2000 habitants,son honneteté,1,9396,0.000106428267348
5465,Moins de 2000 habitants,souple,1,9396,0.000106428267348
5466,Moins de 2000 habitants,sourd,1,9396,0.000106428267348
5467,Moins de 2000 habitants,souverainiste,4,9396,0.000425713069391
5468,Moins de 2000 habitants,souvrain,1,9396,0.000106428267348
5469,Moins de 2000 habitants,soyez honnete,1,9396,0.000106428267348
5470,Moins de 2000 habitants,soyez honnête,1,9396,0.000106428267348
5471,Moins de 2000 habitants,spirit,1,9396,0.000106428267348
5472,Moins de 2000 habitants,spiritualité,1,9396,0.000106428267348
5473,Moins de 2000 habitants,spirituel,3,9396,0.000319284802043
5474,Moins de 2000 habitants,sportif,1,9396,0.000106428267348
5475,Moins de 2000 habitants,stature,2,9396,0.000212856534696
5476,Moins de 2000 habitants,stimulant,1,9396,0.000106428267348
5477,Moins de 2000 habitants,stratège,1,9396,0.000106428267348
5478,Moins de 2000 habitants,strauss-kahn,1,9396,0.000106428267348
5479,Moins de 2000 habitants,stricte honnete,1,9396,0.000106428267348
5480,Moins de 2000 habitants,suicidaire,1,9396,0.000106428267348
5481,Moins de 2000 habitants,superman,1,9396,0.000106428267348
5482,Moins de 2000 habitants,superviseur,1,9396,0.000106428267348
5483,Moins de 2000 habitants,sur de lui,1,9396,0.000106428267348
5484,Moins de 2000 habitants,symbolique,1,9396,0.000106428267348
5485,Moins de 2000 habitants,sympa,1,9396,0.000106428267348
5486,Moins de 2000 habitants,syndicaliste,1,9396,0.000106428267348
5487,Moins de 2000 habitants,sécuritaire,2,9396,0.000212856534696
5488,Moins de 2000 habitants,sécurité,2,9396,0.000212856534696
5489,Moins de 2000 habitants,ségolène royal,1,9396,0.000106428267348
5490,Moins de 2000 habitants,ségolène royale,1,9396,0.000106428267348
5491,Moins de 2000 habitants,ségoléne royale,1,9396,0.000106428267348
5492,Moins de 2000 habitants,sérieux,13,9396,0.00138356747552
5493,Moins de 2000 habitants,taubira,1,9396,0.000106428267348
5494,Moins de 2000 habitants,taubira<33,1,9396,0.000106428267348
5495,Moins de 2000 habitants,temeraire,1,9396,0.000106428267348
5496,Moins de 2000 habitants,tenace,3,9396,0.000319284802043
5497,Moins de 2000 habitants,tenacité,1,9396,0.000106428267348
5498,Moins de 2000 habitants,tenir,1,9396,0.000106428267348
5499,Moins de 2000 habitants,tenir sa parole,1,9396,0.000106428267348
5500,Moins de 2000 habitants,terrain,4,9396,0.000425713069391
5501,Moins de 2000 habitants,terre,1,9396,0.000106428267348
5502,Moins de 2000 habitants,terre a terre,1,9396,0.000106428267348
5503,Moins de 2000 habitants,terre à terre,2,9396,0.000212856534696
5504,Moins de 2000 habitants,terrien,1,9396,0.000106428267348
5505,Moins de 2000 habitants,tire au sort,1,9396,0.000106428267348
5506,Moins de 2000 habitants,tiré au sort,1,9396,0.000106428267348
5507,Moins de 2000 habitants,tolerant,2,9396,0.000212856534696
5508,Moins de 2000 habitants,tolérance,1,9396,0.000106428267348
5509,Moins de 2000 habitants,tolérance zéro,1,9396,0.000106428267348
5510,Moins de 2000 habitants,tolérant,7,9396,0.000744997871435
5511,Moins de 2000 habitants,tranp,1,9396,0.000106428267348
5512,Moins de 2000 habitants,transcendant,1,9396,0.000106428267348
5513,Moins de 2000 habitants,transparance,1,9396,0.000106428267348
5514,Moins de 2000 habitants,transparence,18,9396,0.00191570881226
5515,Moins de 2000 habitants,transparent,30,9396,0.00319284802043
5516,Moins de 2000 habitants,transparente,1,9396,0.000106428267348
5517,Moins de 2000 habitants,travail,1,9396,0.000106428267348
5518,Moins de 2000 habitants,travailler,1,9396,0.000106428267348
5519,Moins de 2000 habitants,travailleur,8,9396,0.000851426138782
5520,Moins de 2000 habitants,tro chere,1,9396,0.000106428267348
5521,Moins de 2000 habitants,trotskyste,1,9396,0.000106428267348
5522,Moins de 2000 habitants,trump,3,9396,0.000319284802043
5523,Moins de 2000 habitants,trump !!!,1,9396,0.000106428267348
5524,Moins de 2000 habitants,trés cultivé.,1,9396,0.000106428267348
5525,Moins de 2000 habitants,téméraire,1,9396,0.000106428267348
5526,Moins de 2000 habitants,témérité,1,9396,0.000106428267348
5527,Moins de 2000 habitants,ultragauche,1,9396,0.000106428267348
5528,Moins de 2000 habitants,un actif,1,9396,0.000106428267348
5529,Moins de 2000 habitants,un anarchiste,1,9396,0.000106428267348
5530,Moins de 2000 habitants,un anonyme,1,9396,0.000106428267348
5531,Moins de 2000 habitants,un anti islam,1,9396,0.000106428267348
5532,Moins de 2000 habitants,un battant,1,9396,0.000106428267348
5533,Moins de 2000 habitants,un besogneux,1,9396,0.000106428267348
5534,Moins de 2000 habitants,un bon rastaman,1,9396,0.000106428267348
5535,Moins de 2000 habitants,un bénévole,1,9396,0.000106428267348
5536,Moins de 2000 habitants,un chef,2,9396,0.000212856534696
5537,Moins de 2000 habitants,un chef d'etat,1,9396,0.000106428267348
5538,Moins de 2000 habitants,un citoyen,6,9396,0.000638569604087
5539,Moins de 2000 habitants,un collectif,1,9396,0.000106428267348
5540,Moins de 2000 habitants,un courageux,1,9396,0.000106428267348
5541,Moins de 2000 habitants,un cytoyen,1,9396,0.000106428267348
5542,Moins de 2000 habitants,un degaulle,1,9396,0.000106428267348
5543,Moins de 2000 habitants,un dieu,1,9396,0.000106428267348
5544,Moins de 2000 habitants,un etre devoué,1,9396,0.000106428267348
5545,Moins de 2000 habitants,un fauve,1,9396,0.000106428267348
5546,Moins de 2000 habitants,un guide,1,9396,0.000106428267348
5547,Moins de 2000 habitants,un homme,3,9396,0.000319284802043
5548,Moins de 2000 habitants,un homme d'état,1,9396,0.000106428267348
5549,Moins de 2000 habitants,un homme droit,1,9396,0.000106428267348
5550,Moins de 2000 habitants,un homme libre,1,9396,0.000106428267348
5551,Moins de 2000 habitants,un homme probe,1,9396,0.000106428267348
5552,Moins de 2000 habitants,un humaniste,8,9396,0.000851426138782
5553,Moins de 2000 habitants,un intègre,1,9396,0.000106428267348
5554,Moins de 2000 habitants,un jeune,2,9396,0.000212856534696
5555,Moins de 2000 habitants,un juste,1,9396,0.000106428267348
5556,Moins de 2000 habitants,un leader,1,9396,0.000106428267348
5557,Moins de 2000 habitants,un leader lgbt,1,9396,0.000106428267348
5558,Moins de 2000 habitants,un marxiste,1,9396,0.000106428267348
5559,Moins de 2000 habitants,un militaire,1,9396,0.000106428267348
5560,Moins de 2000 habitants,un non soumis,1,9396,0.000106428267348
5561,Moins de 2000 habitants,un ouvrier,3,9396,0.000319284802043
5562,Moins de 2000 habitants,un ovni,1,9396,0.000106428267348
5563,Moins de 2000 habitants,un patriote,1,9396,0.000106428267348
5564,Moins de 2000 habitants,un philosophe,1,9396,0.000106428267348
5565,Moins de 2000 habitants,un père,1,9396,0.000106428267348
5566,Moins de 2000 habitants,un rassembleur,1,9396,0.000106428267348
5567,Moins de 2000 habitants,un responsable,1,9396,0.000106428267348
5568,Moins de 2000 habitants,un robot,1,9396,0.000106428267348
5569,Moins de 2000 habitants,un roi,1,9396,0.000106428267348
5570,Moins de 2000 habitants,un sage,8,9396,0.000851426138782
5571,Moins de 2000 habitants,"un sage,.",1,9396,0.000106428267348
5572,Moins de 2000 habitants,un sauveur,1,9396,0.000106428267348
5573,Moins de 2000 habitants,un seul mot?,1,9396,0.000106428267348
5574,Moins de 2000 habitants,un smicar,1,9396,0.000106428267348
5575,Moins de 2000 habitants,un visionnaire,5,9396,0.000532141336739
5576,Moins de 2000 habitants,un vrai,1,9396,0.000106428267348
5577,Moins de 2000 habitants,un vrai leader,1,9396,0.000106428267348
5578,Moins de 2000 habitants,un végétarien,1,9396,0.000106428267348
5579,Moins de 2000 habitants,un être humain,2,9396,0.000212856534696
5580,Moins de 2000 habitants,un-e citoyen-ne,1,9396,0.000106428267348
5581,Moins de 2000 habitants,unanimité,1,9396,0.000106428267348
5582,Moins de 2000 habitants,une assemblée,1,9396,0.000106428267348
5583,Moins de 2000 habitants,une femme,21,9396,0.0022349936143
5584,Moins de 2000 habitants,une marionnette,1,9396,0.000106428267348
5585,Moins de 2000 habitants,une présidente.,1,9396,0.000106428267348
5586,Moins de 2000 habitants,une vision,2,9396,0.000212856534696
5587,Moins de 2000 habitants,unificateur,2,9396,0.000212856534696
5588,Moins de 2000 habitants,universel,1,9396,0.000106428267348
5589,Moins de 2000 habitants,utile,4,9396,0.000425713069391
5590,Moins de 2000 habitants,utopie,3,9396,0.000319284802043
5591,Moins de 2000 habitants,utopique,1,9396,0.000106428267348
5592,Moins de 2000 habitants,utopiste,5,9396,0.000532141336739
5593,Moins de 2000 habitants,vaillant,2,9396,0.000212856534696
5594,Moins de 2000 habitants,valeur,1,9396,0.000106428267348
5595,Moins de 2000 habitants,valeurs,2,9396,0.000212856534696
5596,Moins de 2000 habitants,valls,1,9396,0.000106428267348
5597,Moins de 2000 habitants,vegan,1,9396,0.000106428267348
5598,Moins de 2000 habitants,veridique,1,9396,0.000106428267348
5599,Moins de 2000 habitants,veritable,1,9396,0.000106428267348
5600,Moins de 2000 habitants,verite,2,9396,0.000212856534696
5601,Moins de 2000 habitants,verité,1,9396,0.000106428267348
5602,Moins de 2000 habitants,versles+démunis,1,9396,0.000106428267348
5603,Moins de 2000 habitants,vertu,1,9396,0.000106428267348
5604,Moins de 2000 habitants,vertueux,1,9396,0.000106428267348
5605,Moins de 2000 habitants,vierge,1,9396,0.000106428267348
5606,Moins de 2000 habitants,vigoureux,1,9396,0.000106428267348
5607,Moins de 2000 habitants,vigueur,1,9396,0.000106428267348
5608,Moins de 2000 habitants,villiers,1,9396,0.000106428267348
5609,Moins de 2000 habitants,vision,6,9396,0.000638569604087
5610,Moins de 2000 habitants,vision d'avenir,1,9396,0.000106428267348
5611,Moins de 2000 habitants,visionaire,3,9396,0.000319284802043
5612,Moins de 2000 habitants,visionnaire,100,9396,0.0106428267348
5613,Moins de 2000 habitants,vista,1,9396,0.000106428267348
5614,Moins de 2000 habitants,vocation,1,9396,0.000106428267348
5615,Moins de 2000 habitants,voie du peuple,1,9396,0.000106428267348
5616,Moins de 2000 habitants,voir loin,1,9396,0.000106428267348
5617,Moins de 2000 habitants,volontaire,14,9396,0.00148999574287
5618,Moins de 2000 habitants,volontariste,3,9396,0.000319284802043
5619,Moins de 2000 habitants,volonte,1,9396,0.000106428267348
5620,Moins de 2000 habitants,volonté,1,9396,0.000106428267348
5621,Moins de 2000 habitants,voteblanc,1,9396,0.000106428267348
5622,Moins de 2000 habitants,votez lepen,1,9396,0.000106428267348
5623,Moins de 2000 habitants,vrai,4,9396,0.000425713069391
5624,Moins de 2000 habitants,vrai !,1,9396,0.000106428267348
5625,Moins de 2000 habitants,vrai bosseur,1,9396,0.000106428267348
5626,Moins de 2000 habitants,vrai démocratie,1,9396,0.000106428267348
5627,Moins de 2000 habitants,vrai et honnÊte,1,9396,0.000106428267348
5628,Moins de 2000 habitants,vrai français,4,9396,0.000425713069391
5629,Moins de 2000 habitants,vrai leeder,1,9396,0.000106428267348
5630,Moins de 2000 habitants,vrais,1,9396,0.000106428267348
5631,Moins de 2000 habitants,végan,1,9396,0.000106428267348
5632,Moins de 2000 habitants,végétalien,1,9396,0.000106428267348
5633,Moins de 2000 habitants,végétarien,1,9396,0.000106428267348
5634,Moins de 2000 habitants,véracité,1,9396,0.000106428267348
5635,Moins de 2000 habitants,véridique,1,9396,0.000106428267348
5636,Moins de 2000 habitants,vérité,17,9396,0.00180928054491
5637,Moins de 2000 habitants,waals,1,9396,0.000106428267348
5638,Moins de 2000 habitants,xenophobe,1,9396,0.000106428267348
5639,Moins de 2000 habitants,yannick  jadot,1,9396,0.000106428267348
5640,Moins de 2000 habitants,zorro,1,9396,0.000106428267348
5641,Moins de 2000 habitants,À l'ecoute,1,9396,0.000106428267348
5642,Moins de 2000 habitants,À l'écoute,15,9396,0.00159642401022
5643,Moins de 2000 habitants,À l'écoute.,1,9396,0.000106428267348
5644,Moins de 2000 habitants,Écologique,1,9396,0.000106428267348
5645,Moins de 2000 habitants,Écologiste,3,9396,0.000319284802043
5646,Moins de 2000 habitants,Écoutant,1,9396,0.000106428267348
5647,Moins de 2000 habitants,Écoute,6,9396,0.000638569604087
5648,Moins de 2000 habitants,Égalitaire,2,9396,0.000212856534696
5649,Moins de 2000 habitants,Égalité,9,9396,0.00095785440613
5650,Moins de 2000 habitants,Énergique,1,9396,0.000106428267348
5651,Moins de 2000 habitants,Équilibré,1,9396,0.000106428267348
5652,Moins de 2000 habitants,Équitable,2,9396,0.000212856534696
5653,Moins de 2000 habitants,Équité,1,9396,0.000106428267348
5654,Moins de 2000 habitants,Être honnÊte,1,9396,0.000106428267348
5655,Moins de 2000 habitants,Être humain,1,9396,0.000106428267348
5656,Moins de 2000 habitants,à l 'écoute,1,9396,0.000106428267348
5657,Moins de 2000 habitants,à l'ecoute,1,9396,0.000106428267348
5658,Moins de 2000 habitants,à l'ècoute,1,9396,0.000106428267348
5659,Moins de 2000 habitants,à l'écoute,37,9396,0.00393784589187
5660,Moins de 2000 habitants,à l'écoute !,1,9396,0.000106428267348
5661,Moins de 2000 habitants,à notre image,1,9396,0.000106428267348
5662,Moins de 2000 habitants,éclairé,1,9396,0.000106428267348
5663,Moins de 2000 habitants,éco-conscient,1,9396,0.000106428267348
5664,Moins de 2000 habitants,écolo,5,9396,0.000532141336739
5665,Moins de 2000 habitants,écolodegauche,1,9396,0.000106428267348
5666,Moins de 2000 habitants,écologique,4,9396,0.000425713069391
5667,Moins de 2000 habitants,écologiste,12,9396,0.00127713920817
5668,Moins de 2000 habitants,économe,3,9396,0.000319284802043
5669,Moins de 2000 habitants,économie,1,9396,0.000106428267348
5670,Moins de 2000 habitants,économiste,1,9396,0.000106428267348
5671,Moins de 2000 habitants,écoresponsable,1,9396,0.000106428267348
5672,Moins de 2000 habitants,écoutant,1,9396,0.000106428267348
5673,Moins de 2000 habitants,écoute,13,9396,0.00138356747552
5674,Moins de 2000 habitants,écoute /action,1,9396,0.000106428267348
5675,Moins de 2000 habitants,écouter,2,9396,0.000212856534696
5676,Moins de 2000 habitants,éducation,1,9396,0.000106428267348
5677,Moins de 2000 habitants,éfficasse,1,9396,0.000106428267348
5678,Moins de 2000 habitants,égalitaire,2,9396,0.000212856534696
5679,Moins de 2000 habitants,égalité,7,9396,0.000744997871435
5680,Moins de 2000 habitants,"égalité,",1,9396,0.000106428267348
5681,Moins de 2000 habitants,énergique,2,9396,0.000212856534696
5682,Moins de 2000 habitants,énergique.,1,9396,0.000106428267348
5683,Moins de 2000 habitants,épistémologiste,1,9396,0.000106428267348
5684,Moins de 2000 habitants,équitable,6,9396,0.000638569604087
5685,Moins de 2000 habitants,éthique,5,9396,0.000532141336739
5686,Moins de 2000 habitants,être honnête,1,9396,0.000106428267348
5687,Moins de 2000 habitants,être vrai,1,9396,0.000106428267348
5688,Plus de 100 000 habitants,"""honnête""",1,8741,0.00011440338634
5689,Plus de 100 000 habitants,", courageux",1,8741,0.00011440338634
5690,Plus de 100 000 habitants,",patriote,",1,8741,0.00011440338634
5691,Plus de 100 000 habitants,.....,1,8741,0.00011440338634
5692,Plus de 100 000 habitants,......respect,1,8741,0.00011440338634
5693,Plus de 100 000 habitants,.ferme,1,8741,0.00011440338634
5694,Plus de 100 000 habitants,1 modèle,1,8741,0.00011440338634
5695,Plus de 100 000 habitants,6ème république,1,8741,0.00011440338634
5696,Plus de 100 000 habitants,6èmerépublique,1,8741,0.00011440338634
5697,Plus de 100 000 habitants,a  citoyens,1,8741,0.00011440338634
5698,Plus de 100 000 habitants,a l ecoute,1,8741,0.00011440338634
5699,Plus de 100 000 habitants,a l écoute,1,8741,0.00011440338634
5700,Plus de 100 000 habitants,a l'ecoute,6,8741,0.000686420318041
5701,Plus de 100 000 habitants,a l'écoute,32,8741,0.00366090836289
5702,Plus de 100 000 habitants,"a l'écoute,",1,8741,0.00011440338634
5703,Plus de 100 000 habitants,a l'écoute.,2,8741,0.00022880677268
5704,Plus de 100 000 habitants,a la hauteur,1,8741,0.00011440338634
5705,Plus de 100 000 habitants,a l’écoute,1,8741,0.00011440338634
5706,Plus de 100 000 habitants,a naitre,1,8741,0.00011440338634
5707,Plus de 100 000 habitants,a-waechter,1,8741,0.00011440338634
5708,Plus de 100 000 habitants,abnegation,1,8741,0.00011440338634
5709,Plus de 100 000 habitants,abnégation,4,8741,0.000457613545361
5710,Plus de 100 000 habitants,abolitionniste,1,8741,0.00011440338634
5711,Plus de 100 000 habitants,abondance,1,8741,0.00011440338634
5712,Plus de 100 000 habitants,absent,3,8741,0.000343210159021
5713,Plus de 100 000 habitants,accessible,4,8741,0.000457613545361
5714,Plus de 100 000 habitants,actif,12,8741,0.00137284063608
5715,Plus de 100 000 habitants,actif.ve,1,8741,0.00011440338634
5716,Plus de 100 000 habitants,action,5,8741,0.000572016931701
5717,Plus de 100 000 habitants,activiste,1,8741,0.00011440338634
5718,Plus de 100 000 habitants,adaptable,1,8741,0.00011440338634
5719,Plus de 100 000 habitants,adogmatique,1,8741,0.00011440338634
5720,Plus de 100 000 habitants,agile,1,8741,0.00011440338634
5721,Plus de 100 000 habitants,agissant,1,8741,0.00011440338634
5722,Plus de 100 000 habitants,agréable,1,8741,0.00011440338634
5723,Plus de 100 000 habitants,aimant,1,8741,0.00011440338634
5724,Plus de 100 000 habitants,alain jupe,2,8741,0.00022880677268
5725,Plus de 100 000 habitants,alain juppé,1,8741,0.00011440338634
5726,Plus de 100 000 habitants,altermondialist,4,8741,0.000457613545361
5727,Plus de 100 000 habitants,alternatif,4,8741,0.000457613545361
5728,Plus de 100 000 habitants,alternatif (ve),1,8741,0.00011440338634
5729,Plus de 100 000 habitants,altruisme,11,8741,0.00125843724974
5730,Plus de 100 000 habitants,altruiste,102,8741,0.0116691454067
5731,Plus de 100 000 habitants,altruite,1,8741,0.00011440338634
5732,Plus de 100 000 habitants,amateur,1,8741,0.00011440338634
5733,Plus de 100 000 habitants,ambitieux,13,8741,0.00148724402242
5734,Plus de 100 000 habitants,ampathie,1,8741,0.00011440338634
5735,Plus de 100 000 habitants,anarchiste,4,8741,0.000457613545361
5736,Plus de 100 000 habitants,ancrage,1,8741,0.00011440338634
5737,Plus de 100 000 habitants,ancré réel,1,8741,0.00011440338634
5738,Plus de 100 000 habitants,animaliste,1,8741,0.00011440338634
5739,Plus de 100 000 habitants,anti guerre,1,8741,0.00011440338634
5740,Plus de 100 000 habitants,anti libéral,1,8741,0.00011440338634
5741,Plus de 100 000 habitants,anti-démagogie,1,8741,0.00011440338634
5742,Plus de 100 000 habitants,anti-et,1,8741,0.00011440338634
5743,Plus de 100 000 habitants,anti-finance,3,8741,0.000343210159021
5744,Plus de 100 000 habitants,anti-islamisati,1,8741,0.00011440338634
5745,Plus de 100 000 habitants,anti-lobby,1,8741,0.00011440338634
5746,Plus de 100 000 habitants,anti-lobbyist,1,8741,0.00011440338634
5747,Plus de 100 000 habitants,anti-migrants,1,8741,0.00011440338634
5748,Plus de 100 000 habitants,anti-raciste,1,8741,0.00011440338634
5749,Plus de 100 000 habitants,anticapiatliste,1,8741,0.00011440338634
5750,Plus de 100 000 habitants,anticapitaliste,12,8741,0.00137284063608
5751,Plus de 100 000 habitants,anticipateur,1,8741,0.00011440338634
5752,Plus de 100 000 habitants,anticipation,2,8741,0.00022880677268
5753,Plus de 100 000 habitants,anticonformiste,3,8741,0.000343210159021
5754,Plus de 100 000 habitants,anticorruption,1,8741,0.00011440338634
5755,Plus de 100 000 habitants,antidemagogique,2,8741,0.00022880677268
5756,Plus de 100 000 habitants,antiliberal,1,8741,0.00011440338634
5757,Plus de 100 000 habitants,antilibéral,1,8741,0.00011440338634
5758,Plus de 100 000 habitants,antilibérale,1,8741,0.00011440338634
5759,Plus de 100 000 habitants,antipolitique,1,8741,0.00011440338634
5760,Plus de 100 000 habitants,antisioniste,1,8741,0.00011440338634
5761,Plus de 100 000 habitants,antispéciste,2,8741,0.00022880677268
5762,Plus de 100 000 habitants,antisysteme,1,8741,0.00011440338634
5763,Plus de 100 000 habitants,antisystème,1,8741,0.00011440338634
5764,Plus de 100 000 habitants,apaisant,1,8741,0.00011440338634
5765,Plus de 100 000 habitants,aplomb,1,8741,0.00011440338634
5766,Plus de 100 000 habitants,apolitique,18,8741,0.00205926095412
5767,Plus de 100 000 habitants,asselineau,3,8741,0.000343210159021
5768,Plus de 100 000 habitants,atentif,1,8741,0.00011440338634
5769,Plus de 100 000 habitants,attentif,49,8741,0.00560576593067
5770,Plus de 100 000 habitants,attentif.ve,1,8741,0.00011440338634
5771,Plus de 100 000 habitants,attentionne,1,8741,0.00011440338634
5772,Plus de 100 000 habitants,attentionné,2,8741,0.00022880677268
5773,Plus de 100 000 habitants,attentionnée,1,8741,0.00011440338634
5774,Plus de 100 000 habitants,au contact,1,8741,0.00011440338634
5775,Plus de 100 000 habitants,au service,3,8741,0.000343210159021
5776,Plus de 100 000 habitants,au service de,1,8741,0.00011440338634
5777,Plus de 100 000 habitants,aucun,15,8741,0.0017160507951
5778,Plus de 100 000 habitants,aucun !,1,8741,0.00011440338634
5779,Plus de 100 000 habitants,aucun idéal,1,8741,0.00011440338634
5780,Plus de 100 000 habitants,aucune idée,1,8741,0.00011440338634
5781,Plus de 100 000 habitants,aucuns,1,8741,0.00011440338634
5782,Plus de 100 000 habitants,audace,3,8741,0.000343210159021
5783,Plus de 100 000 habitants,audacieux,18,8741,0.00205926095412
5784,Plus de 100 000 habitants,audacieux (se),1,8741,0.00011440338634
5785,Plus de 100 000 habitants,audacieux(se),2,8741,0.00022880677268
5786,Plus de 100 000 habitants,aurorité,1,8741,0.00011440338634
5787,Plus de 100 000 habitants,autentique,1,8741,0.00011440338634
5788,Plus de 100 000 habitants,authenticité,1,8741,0.00011440338634
5789,Plus de 100 000 habitants,authentique,13,8741,0.00148724402242
5790,Plus de 100 000 habitants,autodidacte,1,8741,0.00011440338634
5791,Plus de 100 000 habitants,autonomes,1,8741,0.00011440338634
5792,Plus de 100 000 habitants,autonomisation,1,8741,0.00011440338634
5793,Plus de 100 000 habitants,autoritaire,8,8741,0.000915227090722
5794,Plus de 100 000 habitants,autorite,3,8741,0.000343210159021
